Volatility 3 Framework 2.27.0

Plugin	Description	Created Date	Modified Date	Accessed Date	Changed Date
ThrdScan	Thread: Tid 1276 in Pid 1372 (Offset 3165993808)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 932 in Pid 1372 (Offset 3165996608)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1972 in Pid 916 (Offset 3167020320)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1408 in Pid 1372 (Offset 3167832560)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2004 in Pid 1264 (Offset 3168586432)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1984 in Pid 916 (Offset 3168668192)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1332 in Pid 1372 (Offset 3169132640)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1576 in Pid 924 (Offset 3173141328)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1504 in Pid 924 (Offset 3174482016)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1956 in Pid 792 (Offset 275427755604816)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1972 in Pid 916 (Offset 275427753256224)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1984 in Pid 916 (Offset 275427754904096)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1968 in Pid 324 (Offset 275427755350112)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1460 in Pid 1180 (Offset 275427755825200)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2004 in Pid 1264 (Offset 275427754822336)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1048 in Pid 1372 (Offset 275427755712608)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1072 in Pid 1372 (Offset 275427755893584)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1120 in Pid 1372 (Offset 275427755643952)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1240 in Pid 1372 (Offset 275427755936592)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1276 in Pid 1372 (Offset 275427756424016)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1408 in Pid 1372 (Offset 275427754068464)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 932 in Pid 1372 (Offset 275427756426816)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1484 in Pid 1372 (Offset 275427755905120)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1332 in Pid 1372 (Offset 275427751174240)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1568 in Pid 1372 (Offset 275427756138592)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1356 in Pid 924 (Offset 275427755801424)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1520 in Pid 924 (Offset 275427756131712)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1576 in Pid 924 (Offset 275427746794320)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1552 in Pid 924 (Offset 275427756135312)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1504 in Pid 924 (Offset 275427748135008)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 132 in Pid 924 (Offset 275427756153680)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1692 in Pid 924 (Offset 275427756182352)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1660 in Pid 924 (Offset 275427756154976)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1724 in Pid 924 (Offset 275427756165968)	2025-11-11 18:01:52.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1952 in Pid 324 (Offset 3173343328)	2025-11-11 18:01:52.000000 UTC	2025-11-11 18:03:15.000000 UTC	N/A	N/A
Threads	Thread: Tid 1952 in Pid 324 (Offset 275427746996320)	2025-11-11 18:01:52.000000 UTC	2025-11-11 18:03:15.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1948 in Pid 324 (Offset 3168562000)	2025-11-11 18:01:52.000000 UTC	2025-11-11 18:03:20.000000 UTC	N/A	N/A
Threads	Thread: Tid 1948 in Pid 324 (Offset 275427754797904)	2025-11-11 18:01:52.000000 UTC	2025-11-11 18:03:20.000000 UTC	N/A	N/A
PsList	Process: 924 VBoxTray.exe (275427755802720)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
PsList	Process: 924 VBoxTray.exe (275427755802720)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
PsScan	Process: 924 VBoxTray.exe (3165372512)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
PsScan	Process: 924 VBoxTray.exe (3165372512)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1968 in Pid 324 (Offset 3164919904)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1956 in Pid 792 (Offset 3165174608)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1120 in Pid 1372 (Offset 3165213744)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1048 in Pid 1372 (Offset 3165282400)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1356 in Pid 924 (Offset 3165371216)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1460 in Pid 1180 (Offset 3165394992)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1072 in Pid 1372 (Offset 3165463376)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1484 in Pid 1372 (Offset 3165474912)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1240 in Pid 1372 (Offset 3165506384)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1520 in Pid 924 (Offset 3165701504)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1552 in Pid 924 (Offset 3165705104)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1568 in Pid 1372 (Offset 3165708384)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 132 in Pid 924 (Offset 3165723472)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1660 in Pid 924 (Offset 3165724768)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1724 in Pid 924 (Offset 3165735760)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1692 in Pid 924 (Offset 3165752144)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1276 in Pid 1372 (Offset 3165993808)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 932 in Pid 1372 (Offset 3165996608)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1972 in Pid 916 (Offset 3167020320)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1408 in Pid 1372 (Offset 3167832560)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1948 in Pid 324 (Offset 3168562000)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2004 in Pid 1264 (Offset 3168586432)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1984 in Pid 916 (Offset 3168668192)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1332 in Pid 1372 (Offset 3169132640)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1576 in Pid 924 (Offset 3173141328)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1952 in Pid 324 (Offset 3173343328)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1504 in Pid 924 (Offset 3174482016)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1600 in Pid 924 (Offset 3202061712)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1664 in Pid 924 (Offset 3202063184)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1956 in Pid 792 (Offset 275427755604816)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1972 in Pid 916 (Offset 275427753256224)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1984 in Pid 916 (Offset 275427754904096)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1948 in Pid 324 (Offset 275427754797904)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1952 in Pid 324 (Offset 275427746996320)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1968 in Pid 324 (Offset 275427755350112)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1460 in Pid 1180 (Offset 275427755825200)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2004 in Pid 1264 (Offset 275427754822336)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1048 in Pid 1372 (Offset 275427755712608)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1072 in Pid 1372 (Offset 275427755893584)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1120 in Pid 1372 (Offset 275427755643952)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1240 in Pid 1372 (Offset 275427755936592)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1276 in Pid 1372 (Offset 275427756424016)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1408 in Pid 1372 (Offset 275427754068464)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 932 in Pid 1372 (Offset 275427756426816)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1484 in Pid 1372 (Offset 275427755905120)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1332 in Pid 1372 (Offset 275427751174240)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1568 in Pid 1372 (Offset 275427756138592)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1356 in Pid 924 (Offset 275427755801424)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1520 in Pid 924 (Offset 275427756131712)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1576 in Pid 924 (Offset 275427746794320)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1552 in Pid 924 (Offset 275427756135312)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1504 in Pid 924 (Offset 275427748135008)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1600 in Pid 924 (Offset 275427721188752)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1664 in Pid 924 (Offset 275427721190224)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 132 in Pid 924 (Offset 275427756153680)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1692 in Pid 924 (Offset 275427756182352)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1660 in Pid 924 (Offset 275427756154976)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1724 in Pid 924 (Offset 275427756165968)	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
Sessions	Process: 924 VBoxTray.exe started by user Abo-Ali-PC/Abo-Ali	2025-11-11 18:01:52.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2084 in Pid 1372 (Offset 3217423184)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 2084 in Pid 1372 (Offset 275427702995792)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2024 in Pid 324 (Offset 3176851008)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 2024 in Pid 324 (Offset 275427746309696)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2108 in Pid 916 (Offset 3165169312)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2088 in Pid 972 (Offset 3165330256)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1964 in Pid 972 (Offset 3165492624)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1716 in Pid 924 (Offset 3165743104)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1872 in Pid 792 (Offset 3165862736)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1884 in Pid 924 (Offset 3165864032)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1876 in Pid 916 (Offset 3165870400)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2008 in Pid 916 (Offset 3165984320)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2020 in Pid 1372 (Offset 3166072928)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1944 in Pid 1372 (Offset 3166081664)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2016 in Pid 916 (Offset 3166083920)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1028 in Pid 252 (Offset 3171266656)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1872 in Pid 792 (Offset 275427756292944)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1876 in Pid 916 (Offset 275427756300608)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2008 in Pid 916 (Offset 275427756414528)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2016 in Pid 916 (Offset 275427756514128)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2108 in Pid 916 (Offset 275427755599520)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1964 in Pid 972 (Offset 275427755922832)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2088 in Pid 972 (Offset 275427755760464)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1028 in Pid 252 (Offset 275427749113952)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2020 in Pid 1372 (Offset 275427756503136)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1944 in Pid 1372 (Offset 275427756511872)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1716 in Pid 924 (Offset 275427756173312)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 1884 in Pid 924 (Offset 275427756294240)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2000 in Pid 972 (Offset 3166284272)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 2000 in Pid 972 (Offset 275427756714480)	2025-11-11 18:01:53.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2096 in Pid 972 (Offset 3174312784)	2025-11-11 18:01:53.000000 UTC	2025-11-11 18:03:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2092 in Pid 972 (Offset 3217401088)	2025-11-11 18:01:53.000000 UTC	2025-11-11 18:03:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 2092 in Pid 972 (Offset 275427702973696)	2025-11-11 18:01:53.000000 UTC	2025-11-11 18:03:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 2096 in Pid 972 (Offset 275427747965776)	2025-11-11 18:01:53.000000 UTC	2025-11-11 18:03:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2108 in Pid 916 (Offset 3165169312)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2088 in Pid 972 (Offset 3165330256)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1964 in Pid 972 (Offset 3165492624)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1716 in Pid 924 (Offset 3165743104)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1872 in Pid 792 (Offset 3165862736)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1884 in Pid 924 (Offset 3165864032)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1876 in Pid 916 (Offset 3165870400)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2008 in Pid 916 (Offset 3165984320)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2020 in Pid 1372 (Offset 3166072928)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1944 in Pid 1372 (Offset 3166081664)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2016 in Pid 916 (Offset 3166083920)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2000 in Pid 972 (Offset 3166284272)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1028 in Pid 252 (Offset 3171266656)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2096 in Pid 972 (Offset 3174312784)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2024 in Pid 324 (Offset 3176851008)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2092 in Pid 972 (Offset 3217401088)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2084 in Pid 1372 (Offset 3217423184)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1872 in Pid 792 (Offset 275427756292944)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1876 in Pid 916 (Offset 275427756300608)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2008 in Pid 916 (Offset 275427756414528)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2016 in Pid 916 (Offset 275427756514128)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2108 in Pid 916 (Offset 275427755599520)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2000 in Pid 972 (Offset 275427756714480)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1964 in Pid 972 (Offset 275427755922832)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2088 in Pid 972 (Offset 275427755760464)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2092 in Pid 972 (Offset 275427702973696)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2096 in Pid 972 (Offset 275427747965776)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1028 in Pid 252 (Offset 275427749113952)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2024 in Pid 324 (Offset 275427746309696)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2020 in Pid 1372 (Offset 275427756503136)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1944 in Pid 1372 (Offset 275427756511872)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2084 in Pid 1372 (Offset 275427702995792)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1716 in Pid 924 (Offset 275427756173312)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1884 in Pid 924 (Offset 275427756294240)	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 324 svchost.exe Local Address 0.0.0.0:5355 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 324 svchost.exe Local Address :::5355 Remote Address *:0 State  Protocol UDPv6 	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 324 svchost.exe Local Address 0.0.0.0:5355 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 324 svchost.exe Local Address 0.0.0.0:5355 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 324 svchost.exe Local Address :::5355 Remote Address *:0 State  Protocol UDPv6 	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 324 svchost.exe Local Address 0.0.0.0:5355 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:53.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 1584 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 1584 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 1584 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 1584 svchost.exe Local Address :::3702 Remote Address *:0 State  Protocol UDPv6 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 1584 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 1584 svchost.exe Local Address :::3702 Remote Address *:0 State  Protocol UDPv6 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 1584 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 1584 svchost.exe Local Address :::3702 Remote Address *:0 State  Protocol UDPv6 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 1584 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 1584 svchost.exe Local Address :::3702 Remote Address *:0 State  Protocol UDPv6 	2025-11-11 18:01:54.000000 UTC	N/A	N/A	N/A
