Volatility 3 Framework 2.27.0

Plugin	Description	Created Date	Modified Date	Accessed Date	Changed Date
ThrdScan	Thread: Tid 2712 in Pid 4 (Offset 3173694288)	2025-11-19 11:20:38.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2712 in Pid 4 (Offset 275427747347280)	2025-11-19 11:20:38.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2936 in Pid 976 (Offset 3165483104)	2025-11-19 11:21:24.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2940 in Pid 976 (Offset 3170373728)	2025-11-19 11:21:24.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2944 in Pid 976 (Offset 3174864400)	2025-11-19 11:21:24.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2936 in Pid 976 (Offset 275427755913312)	2025-11-19 11:21:24.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2940 in Pid 976 (Offset 275427752415328)	2025-11-19 11:21:24.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2944 in Pid 976 (Offset 275427748517392)	2025-11-19 11:21:24.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2936 in Pid 976 (Offset 3165483104)	2025-11-19 11:21:24.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2940 in Pid 976 (Offset 3170373728)	2025-11-19 11:21:24.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2944 in Pid 976 (Offset 3174864400)	2025-11-19 11:21:24.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2936 in Pid 976 (Offset 275427755913312)	2025-11-19 11:21:24.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2940 in Pid 976 (Offset 275427752415328)	2025-11-19 11:21:24.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2944 in Pid 976 (Offset 275427748517392)	2025-11-19 11:21:24.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3044 in Pid 2992 (Offset 3166187616)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2996 in Pid 2992 (Offset 3166242800)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3036 in Pid 2992 (Offset 3166964224)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3048 in Pid 1044 (Offset 3167411024)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2976 in Pid 976 (Offset 3168217360)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3052 in Pid 2992 (Offset 3168493664)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3024 in Pid 2992 (Offset 3168613936)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3056 in Pid 2992 (Offset 3170514640)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3008 in Pid 2992 (Offset 3170782032)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3000 in Pid 2992 (Offset 3172553440)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2976 in Pid 976 (Offset 275427754453264)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3048 in Pid 1044 (Offset 275427753646928)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2996 in Pid 2992 (Offset 275427756673008)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3000 in Pid 2992 (Offset 275427750400736)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3008 in Pid 2992 (Offset 275427752823632)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3024 in Pid 2992 (Offset 275427754849840)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3036 in Pid 2992 (Offset 275427753200128)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3044 in Pid 2992 (Offset 275427756617824)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3052 in Pid 2992 (Offset 275427754729568)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 3056 in Pid 2992 (Offset 275427752556240)	2025-11-19 11:21:44.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3012 in Pid 2992 (Offset 3166953568)	2025-11-19 11:21:44.000000 UTC	2025-11-19 11:21:44.000000 UTC	N/A	N/A
Threads	Thread: Tid 3012 in Pid 2992 (Offset 275427753189472)	2025-11-19 11:21:44.000000 UTC	2025-11-19 11:21:44.000000 UTC	N/A	N/A
PsList	Process: 2992 svchost.exe (275427755664352)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
PsList	Process: 2992 svchost.exe (275427755664352)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2992 svchost.exe (3165234144)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2992 svchost.exe (3165234144)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3044 in Pid 2992 (Offset 3166187616)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2996 in Pid 2992 (Offset 3166242800)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3012 in Pid 2992 (Offset 3166953568)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3036 in Pid 2992 (Offset 3166964224)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3048 in Pid 1044 (Offset 3167411024)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2976 in Pid 976 (Offset 3168217360)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3052 in Pid 2992 (Offset 3168493664)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3024 in Pid 2992 (Offset 3168613936)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3056 in Pid 2992 (Offset 3170514640)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3008 in Pid 2992 (Offset 3170782032)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3000 in Pid 2992 (Offset 3172553440)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2976 in Pid 976 (Offset 275427754453264)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3048 in Pid 1044 (Offset 275427753646928)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2996 in Pid 2992 (Offset 275427756673008)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3000 in Pid 2992 (Offset 275427750400736)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3008 in Pid 2992 (Offset 275427752823632)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3012 in Pid 2992 (Offset 275427753189472)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3024 in Pid 2992 (Offset 275427754849840)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3036 in Pid 2992 (Offset 275427753200128)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3044 in Pid 2992 (Offset 275427756617824)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3052 in Pid 2992 (Offset 275427754729568)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3056 in Pid 2992 (Offset 275427752556240)	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address ::1:57240 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address fe80::d814:c53f:fca8:f94c:57239 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address fe80::d814:c53f:fca8:f94c:1900 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address ::1:1900 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address 169.254.249.76:57241 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address 127.0.0.1:57242 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address 169.254.249.76:1900 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetScan	Network connection: Process 2992 svchost.exe Local Address 127.0.0.1:1900 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address fe80::d814:c53f:fca8:f94c:1900 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address ::1:1900 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address 169.254.249.76:1900 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address 127.0.0.1:1900 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address fe80::d814:c53f:fca8:f94c:57239 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address ::1:57240 Remote Address *:0 State  Protocol UDPv6 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address 169.254.249.76:57241 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
NetStat	Network connection: Process 2992 svchost.exe Local Address 127.0.0.1:57242 Remote Address *:0 State  Protocol UDPv4 	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
Sessions	Process: 2992 svchost.exe started by user NT AUTHORITY/LOCAL SERVICE	2025-11-19 11:21:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2312 in Pid 2272 (Offset 106607184)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2304 in Pid 4 (Offset 106951456)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 2304 in Pid 4 (Offset 275427702600480)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 2312 in Pid 2272 (Offset 275427702256208)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2248 in Pid 2244 (Offset 3176375088)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
Threads	Thread: Tid 2248 in Pid 2244 (Offset 275427745833776)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:16.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2288 in Pid 2272 (Offset 3167232096)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2220 in Pid 2244 (Offset 3172594160)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2220 in Pid 2244 (Offset 275427750441456)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2288 in Pid 2272 (Offset 275427753468000)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2268 in Pid 2244 (Offset 3163062368)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2308 in Pid 2272 (Offset 3164246112)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 2268 in Pid 2244 (Offset 275427757686880)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 2308 in Pid 2272 (Offset 275427758870624)	2025-11-19 11:21:45.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3060 in Pid 976 (Offset 3170583728)	2025-11-19 11:21:45.000000 UTC	2025-11-19 11:21:54.000000 UTC	N/A	N/A
Threads	Thread: Tid 3060 in Pid 976 (Offset 275427752625328)	2025-11-19 11:21:45.000000 UTC	2025-11-19 11:21:54.000000 UTC	N/A	N/A
PsList	Process: 2244 sppsvc.exe (275427757685504)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
PsList	Process: 2244 sppsvc.exe (275427757685504)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
PsList	Process: 2272 svchost.exe (275427746863328)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
PsList	Process: 2272 svchost.exe (275427746863328)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2244 sppsvc.exe (3163060992)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2244 sppsvc.exe (3163060992)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2272 svchost.exe (3173210336)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2272 svchost.exe (3173210336)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2312 in Pid 2272 (Offset 106607184)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2304 in Pid 4 (Offset 106951456)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2268 in Pid 2244 (Offset 3163062368)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2308 in Pid 2272 (Offset 3164246112)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2288 in Pid 2272 (Offset 3167232096)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3060 in Pid 976 (Offset 3170583728)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2220 in Pid 2244 (Offset 3172594160)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2248 in Pid 2244 (Offset 3176375088)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2304 in Pid 4 (Offset 275427702600480)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3060 in Pid 976 (Offset 275427752625328)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2248 in Pid 2244 (Offset 275427745833776)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2220 in Pid 2244 (Offset 275427750441456)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2268 in Pid 2244 (Offset 275427757686880)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2288 in Pid 2272 (Offset 275427753468000)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2308 in Pid 2272 (Offset 275427758870624)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2312 in Pid 2272 (Offset 275427702256208)	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Sessions	Process: 2244 sppsvc.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
Sessions	Process: 2272 svchost.exe started by user WORKGROUP/ABO-ALI-PC$	2025-11-19 11:21:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 132 in Pid 2324 (Offset 3217281120)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2408 in Pid 2324 (Offset 3217283920)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2464 in Pid 2324 (Offset 3217992528)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2488 in Pid 2272 (Offset 3218145376)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2452 in Pid 2324 (Offset 3218151568)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 2488 in Pid 2272 (Offset 275427703717984)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 132 in Pid 2324 (Offset 275427702853728)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 2408 in Pid 2324 (Offset 275427702856528)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 2464 in Pid 2324 (Offset 275427703565136)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
Threads	Thread: Tid 2452 in Pid 2324 (Offset 275427703724176)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:12.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2484 in Pid 2272 (Offset 3201274864)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2480 in Pid 2324 (Offset 3202434000)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2328 in Pid 2324 (Offset 3203815984)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
Threads	Thread: Tid 2484 in Pid 2272 (Offset 275427720401904)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
Threads	Thread: Tid 2328 in Pid 2324 (Offset 275427718748720)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
Threads	Thread: Tid 2480 in Pid 2324 (Offset 275427717366736)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:14.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2456 in Pid 2272 (Offset 3165455104)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2340 in Pid 2324 (Offset 3170874768)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2456 in Pid 2272 (Offset 275427755885312)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
Threads	Thread: Tid 2340 in Pid 2324 (Offset 275427752916368)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:17.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2368 in Pid 2324 (Offset 3162585936)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2360 in Pid 2324 (Offset 3162696064)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1064 in Pid 2324 (Offset 3163604672)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2356 in Pid 2324 (Offset 3164011344)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2476 in Pid 2272 (Offset 3166497616)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 2476 in Pid 2272 (Offset 275427756927824)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 2360 in Pid 2324 (Offset 275427757320576)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 2356 in Pid 2324 (Offset 275427758635856)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 2368 in Pid 2324 (Offset 275427757210448)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
Threads	Thread: Tid 1064 in Pid 2324 (Offset 275427758229184)	2025-11-19 11:21:46.000000 UTC	1600-12-25 00:01:18.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2316 in Pid 2272 (Offset 3177070992)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:21:51.000000 UTC	N/A	N/A
Threads	Thread: Tid 2316 in Pid 2272 (Offset 275427746529680)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:21:51.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1456 in Pid 2324 (Offset 3166575440)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:21:55.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2044 in Pid 2324 (Offset 3217955664)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:21:55.000000 UTC	N/A	N/A
Threads	Thread: Tid 1456 in Pid 2324 (Offset 275427757005648)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:21:55.000000 UTC	N/A	N/A
Threads	Thread: Tid 2044 in Pid 2324 (Offset 275427703528272)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:21:55.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2380 in Pid 2324 (Offset 3203838048)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:22:20.000000 UTC	N/A	N/A
Threads	Thread: Tid 2380 in Pid 2324 (Offset 275427718770784)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:22:20.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2444 in Pid 2992 (Offset 3218015136)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:22:54.000000 UTC	N/A	N/A
Threads	Thread: Tid 2444 in Pid 2992 (Offset 275427703587744)	2025-11-19 11:21:46.000000 UTC	2025-11-19 11:22:54.000000 UTC	N/A	N/A
PsList	Process: 2324 wmpnetwk.exe (275427752518288)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
PsList	Process: 2324 wmpnetwk.exe (275427752518288)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2324 wmpnetwk.exe (3170476688)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
PsScan	Process: 2324 wmpnetwk.exe (3170476688)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2368 in Pid 2324 (Offset 3162585936)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2360 in Pid 2324 (Offset 3162696064)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1064 in Pid 2324 (Offset 3163604672)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2356 in Pid 2324 (Offset 3164011344)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2456 in Pid 2272 (Offset 3165455104)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2476 in Pid 2272 (Offset 3166497616)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1456 in Pid 2324 (Offset 3166575440)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2340 in Pid 2324 (Offset 3170874768)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2316 in Pid 2272 (Offset 3177070992)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2484 in Pid 2272 (Offset 3201274864)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2480 in Pid 2324 (Offset 3202434000)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2328 in Pid 2324 (Offset 3203815984)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2380 in Pid 2324 (Offset 3203838048)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 132 in Pid 2324 (Offset 3217281120)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2408 in Pid 2324 (Offset 3217283920)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2044 in Pid 2324 (Offset 3217955664)	2025-11-19 11:21:46.000000 UTC	N/A	N/A	N/A
